2025-08-28 12:22:55 [INFO] Initializing Ollama connection manager...
2025-08-28 12:22:55 [WARNING] HostHealthMonitor initialized with empty host list
2025-08-28 12:22:55 [INFO] Setting up connections...
2025-08-28 12:22:55 [INFO] Multi-GPU configuration: 4 instances
2025-08-28 12:22:55 [INFO] Initialized with 4 hosts
2025-08-28 12:22:55 [INFO] Waiting for Ollama services to start...
2025-08-28 12:22:55 [INFO] Checking host 1/4: http://127.0.0.1:39001
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39001 is ready
2025-08-28 12:22:55 [INFO] Checking host 2/4: http://127.0.0.1:39002
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39002 is ready
2025-08-28 12:22:55 [INFO] Checking host 3/4: http://127.0.0.1:39003
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39003 is ready
2025-08-28 12:22:55 [INFO] Checking host 4/4: http://127.0.0.1:39004
2025-08-28 12:22:55 [INFO] Host http://127.0.0.1:39004 is ready
2025-08-28 17:45:03 [WARNING] Invalid JSON response for 0428924A3F3880
2025-08-28 17:45:13 [WARNING] Invalid JSON response for 0428B64A3F3880
2025-08-28 17:45:15 [WARNING] Invalid JSON response for 0428AA4A3F3880
2025-08-28 17:45:59 [WARNING] Invalid JSON response for 042978523F3880
2025-08-28 17:46:21 [WARNING] Invalid JSON response for 04299D523F3880
2025-08-28 17:46:39 [WARNING] Invalid JSON response for 0429C0523F3880
2025-08-28 17:46:43 [WARNING] Invalid JSON response for 0429C64A3F3880
2025-08-28 17:47:38 [WARNING] Invalid JSON response for 042A6C4A3F3880
2025-08-28 17:47:43 [WARNING] Invalid JSON response for 042A774A3F3880
2025-08-28 17:48:39 [WARNING] Invalid JSON response for 042ADB4A3F3880
2025-08-28 17:48:40 [WARNING] Invalid JSON response for 042AD8523F3880
2025-08-28 17:49:21 [WARNING] Invalid JSON response for 042B684A3F3880
2025-08-28 17:49:35 [WARNING] Invalid JSON response for 042B7D4A3F3880
2025-08-28 17:50:10 [WARNING] Invalid JSON response for 042BC04A3F3880
2025-08-28 17:50:52 [WARNING] Invalid JSON response for 042C4F4A3F3880
2025-08-28 17:51:10 [WARNING] Invalid JSON response for 042C7B4A3F3880
2025-08-28 17:52:18 [WARNING] Invalid JSON response for 042D4E4A3F3880
2025-08-28 17:52:30 [WARNING] Invalid JSON response for 042D6B4A3F3880
2025-08-28 17:52:35 [WARNING] Invalid JSON response for 042D6A4A3F3880
2025-08-28 17:52:59 [WARNING] Invalid JSON response for 042DB1523F3880
2025-08-28 17:54:05 [WARNING] Invalid JSON response for 042E9D4A3F3880
2025-08-28 17:54:06 [WARNING] Invalid JSON response for 042E9E4A3F3880
2025-08-28 17:55:22 [WARNING] Invalid JSON response for 042F9E523F3880
2025-08-28 17:55:25 [WARNING] Invalid JSON response for 042F9F523F3880
2025-08-28 17:55:31 [WARNING] Invalid JSON response for 042FB6523F3880
2025-08-28 17:55:36 [WARNING] Invalid JSON response for 042FC3523F3880
2025-08-28 17:55:42 [WARNING] Invalid JSON response for 042FCF523F3880
2025-08-28 17:56:36 [WARNING] Invalid JSON response for 0430874A3F3880
2025-08-28 17:57:08 [WARNING] Invalid JSON response for 0430C1523F3880
2025-08-28 17:57:48 [WARNING] Invalid JSON response for 0431494A3F3880
2025-08-28 17:58:19 [WARNING] Invalid JSON response for 0431A24A3F3880
2025-08-28 17:58:31 [WARNING] Invalid JSON response for 0431C14A3F3880
2025-08-28 17:58:37 [WARNING] Invalid JSON response for 0431C54A3F3880
2025-08-28 17:58:38 [WARNING] Invalid JSON response for 0431C24A3F3880
2025-08-28 17:58:47 [WARNING] Invalid JSON response for 0431CC523F3880
2025-08-28 18:00:12 [WARNING] Invalid JSON response for 0432B24A3F3880
2025-08-28 18:00:31 [WARNING] Invalid JSON response for 0432D4523F3880
2025-08-28 18:00:48 [WARNING] Invalid JSON response for 0432F9523F3880
2025-08-28 18:01:02 [WARNING] Invalid JSON response for 0433404A3F3880
2025-08-28 18:01:14 [WARNING] Invalid JSON response for 0433584A3F3880
2025-08-28 18:01:51 [WARNING] Invalid JSON response for 0433B04A3F3880
2025-08-28 18:02:13 [WARNING] Invalid JSON response for 0433D6523F3880
2025-08-28 18:03:04 [WARNING] Invalid JSON response for 043476523F3880
2025-08-28 18:03:18 [WARNING] Invalid JSON response for 0434904A3F3880
2025-08-28 18:03:27 [WARNING] Invalid JSON response for 0434A7523F3880
2025-08-28 18:03:47 [WARNING] Invalid JSON response for 0434D44A3F3880
2025-08-28 18:03:48 [WARNING] Invalid JSON response for 0434D7523F3880
2025-08-28 18:03:55 [WARNING] Invalid JSON response for 0434E14A3F3880
2025-08-28 18:04:38 [WARNING] Invalid JSON response for 043574523F3880
2025-08-28 18:04:45 [WARNING] Invalid JSON response for 0435814A3F3880
2025-08-28 18:06:19 [WARNING] Invalid JSON response for 04368B523F3880
2025-08-28 18:06:28 [WARNING] Invalid JSON response for 043686523F3880
2025-08-28 18:06:50 [WARNING] Invalid JSON response for 0436D6523F3880
2025-08-28 18:08:52 [WARNING] Invalid JSON response for 043802523F3884
2025-08-28 18:09:52 [WARNING] Invalid JSON response for 0438B1523F3880
2025-08-28 18:10:54 [WARNING] Invalid JSON response for 043A4D523F3880
2025-08-28 18:11:19 [WARNING] Invalid JSON response for 043A774A3F3880
2025-08-28 18:11:54 [WARNING] Invalid JSON response for 043ABB523F3880
2025-08-28 18:11:56 [WARNING] Invalid JSON response for 043ABC523F3880
2025-08-28 18:13:14 [WARNING] Invalid JSON response for 043BC9523F3880
2025-08-28 18:14:20 [WARNING] Invalid JSON response for 043D094A3F3884
2025-08-28 18:14:20 [WARNING] Invalid JSON response for 043D0A4A3F3884
2025-08-28 18:14:27 [WARNING] Invalid JSON response for 043D4D4A3F3880
2025-08-28 18:14:36 [WARNING] Invalid JSON response for 043D624A3F3880
2025-08-28 18:14:57 [WARNING] Invalid JSON response for 043DA54A3F3880
2025-08-28 18:15:21 [WARNING] Invalid JSON response for 043E314A3F3880
2025-08-28 18:15:27 [WARNING] Invalid JSON response for 043E454A3F3880
2025-08-28 18:15:30 [WARNING] Invalid JSON response for 043E504A3F3880
2025-08-28 18:16:00 [WARNING] Invalid JSON response for 043EBC4A3F3880
2025-08-28 18:16:18 [WARNING] Invalid JSON response for 043F294A3F3880
2025-08-28 18:16:30 [WARNING] Invalid JSON response for 043F4E4A3F3880
2025-08-28 18:16:35 [WARNING] Invalid JSON response for 043F714A3F3880
2025-08-28 18:17:20 [WARNING] Invalid JSON response for 0440434A3F3880
2025-08-28 18:18:30 [WARNING] Invalid JSON response for 0441A44A3F3880
2025-08-28 18:18:43 [WARNING] Invalid JSON response for 04420C4A3F3884
2025-08-28 18:18:46 [WARNING] Invalid JSON response for 0442344A3F3880
2025-08-28 18:18:51 [WARNING] Invalid JSON response for 0442284A3F3880
2025-08-28 18:20:15 [WARNING] Invalid JSON response for 0444A54A3F3880
2025-08-28 18:21:31 [WARNING] Invalid JSON response for 0445E94A3F3880
2025-08-28 18:22:36 [WARNING] Invalid JSON response for 04472A4A3F3880
2025-08-28 18:22:50 [WARNING] Invalid JSON response for 04478A4A3F3880
2025-08-28 18:23:01 [WARNING] Invalid JSON response for 0447A24A3F3880
2025-08-28 18:23:31 [WARNING] Invalid JSON response for 04488C4A3F3880
2025-08-28 18:23:53 [WARNING] Invalid JSON response for 0449464A3F3880
2025-08-28 18:23:56 [WARNING] Invalid JSON response for 0449164A3F3884
2025-08-28 18:24:27 [WARNING] Invalid JSON response for 0449CA4A3F3880
2025-08-28 18:24:58 [WARNING] Invalid JSON response for 044B524A3F3880
2025-08-28 18:25:06 [WARNING] Invalid JSON response for 044B8D4A3F3880
2025-08-28 18:26:09 [WARNING] Invalid JSON response for 044E614A3F3880
2025-08-28 18:27:07 [WARNING] Invalid JSON response for 04503E4A3F3880
2025-08-28 18:29:53 [WARNING] Invalid JSON response for 0453764A3F3880
2025-08-28 18:29:57 [WARNING] Invalid JSON response for 0453934A3F3880
2025-08-28 18:31:07 [WARNING] Invalid JSON response for 0454D54A3F3880
2025-08-28 18:31:15 [WARNING] Invalid JSON response for 0454F84A3F3880
2025-08-28 18:31:35 [WARNING] Invalid JSON response for 0455744A3F3880
2025-08-28 18:32:05 [WARNING] Invalid JSON response for 0455F84A3F3880
2025-08-28 18:33:55 [WARNING] Invalid JSON response for 0458BB4A3F3880
2025-08-28 18:33:55 [WARNING] Invalid JSON response for 04585C4A3F3880
2025-08-28 18:33:56 [WARNING] Invalid JSON response for 0458BC4A3F3880
2025-08-28 18:35:14 [WARNING] Invalid JSON response for 045C124A3F3884
2025-08-28 18:35:29 [WARNING] Invalid JSON response for 045C694A3F3880
2025-08-28 18:36:28 [WARNING] Invalid JSON response for 045D674A3F3880
2025-08-28 18:36:47 [WARNING] Invalid JSON response for 045D934A3F3880
2025-08-28 18:37:15 [WARNING] Invalid JSON response for 045DFF4A3F3880
2025-08-28 18:37:36 [WARNING] Invalid JSON response for 045EA64A3F3880
2025-08-28 18:38:00 [WARNING] Invalid JSON response for 045F004A3F3884
2025-08-28 18:39:36 [WARNING] Invalid JSON response for 0461004A3F3884
2025-08-28 18:41:08 [WARNING] Invalid JSON response for 0462FD4A3F3880
2025-08-28 18:41:18 [WARNING] Invalid JSON response for 04638B4A3F3880
2025-08-28 18:41:25 [WARNING] Invalid JSON response for 04635C4A3F3880
2025-08-28 18:41:49 [WARNING] Invalid JSON response for 04644A4A3F3880
2025-08-28 18:41:54 [WARNING] Invalid JSON response for 0464234A3F3884
2025-08-28 18:42:21 [WARNING] Invalid JSON response for 0465374A3F3880
2025-08-28 18:42:36 [WARNING] Invalid JSON response for 0465D34A3F3880
2025-08-28 18:42:46 [WARNING] Invalid JSON response for 0465C84A3F3880
2025-08-28 18:43:26 [WARNING] Invalid JSON response for 0466A14A3F3880
2025-08-28 18:44:09 [WARNING] Invalid JSON response for 04675C4A3F3880
2025-08-28 18:44:14 [WARNING] Invalid JSON response for 04675B4A3F3880
2025-08-28 18:44:30 [WARNING] Invalid JSON response for 0467BC4A3F3880
2025-08-28 18:44:39 [WARNING] Invalid JSON response for 0467E74A3F3880
2025-08-28 18:44:42 [WARNING] Invalid JSON response for 0467EB4A3F3880
2025-08-28 18:44:57 [WARNING] Invalid JSON response for 04680C4A3F3884
2025-08-28 18:45:08 [WARNING] Invalid JSON response for 0468344A3F3880
2025-08-28 18:45:34 [WARNING] Invalid JSON response for 0468994A3F3880
2025-08-28 18:45:39 [WARNING] Invalid JSON response for 0468DC4A3F3880
2025-08-28 18:47:26 [WARNING] Invalid JSON response for 046AAC4A3F3880
2025-08-28 18:49:18 [WARNING] Invalid JSON response for 046CA24A3F3880
2025-08-28 18:49:18 [WARNING] Invalid JSON response for 046CBA4A3F3880
2025-08-28 18:49:29 [WARNING] Invalid JSON response for 046CD44A3F3880
2025-08-28 18:49:51 [WARNING] Invalid JSON response for 046D454A3F3880
2025-08-28 18:51:23 [WARNING] Invalid JSON response for 046EDF4A3F3880
2025-08-28 18:52:35 [WARNING] Invalid JSON response for 0470494A3F3880
2025-08-28 18:52:59 [WARNING] Invalid JSON response for 0470B28ABF3180
2025-08-28 18:53:14 [WARNING] Invalid JSON response for 0470F64A3F3880
2025-08-28 18:53:15 [WARNING] Invalid JSON response for 0470F14A3F3880
2025-08-28 18:55:44 [WARNING] Invalid JSON response for 04731F4A3F3884
2025-08-28 18:56:31 [WARNING] Invalid JSON response for 0473E34A3F3880
2025-08-28 18:56:36 [WARNING] Invalid JSON response for 0473F44A3F3880
2025-08-28 18:56:47 [WARNING] Invalid JSON response for 0474274A3F3880
2025-08-28 18:57:28 [WARNING] Invalid JSON response for 04751C4A3F3880
2025-08-28 19:00:13 [WARNING] Invalid JSON response for 0477D24A3F3880
2025-08-28 19:01:16 [WARNING] Invalid JSON response for 0478B04A3F3880
2025-08-28 19:01:47 [WARNING] Invalid JSON response for 0479514A3F3880
2025-08-28 19:03:07 [WARNING] Invalid JSON response for 047B404A3F3880
2025-08-28 19:03:29 [WARNING] Invalid JSON response for 047BD24A3F3880
2025-08-28 19:03:46 [WARNING] Invalid JSON response for 047C1D4A3F3880
2025-08-28 19:03:59 [WARNING] Invalid JSON response for 047CAA4A3F3880
2025-08-28 19:04:02 [WARNING] Invalid JSON response for 047CA94A3F3880
2025-08-28 19:05:57 [WARNING] Invalid JSON response for 04811F4A3F3884
2025-08-28 19:07:03 [WARNING] Invalid JSON response for 04831E4A3F3884
2025-08-28 19:07:10 [WARNING] Invalid JSON response for 04832D4A3F3880
2025-08-28 19:07:58 [WARNING] Invalid JSON response for 0483FF4A3F3880
2025-08-28 19:08:20 [WARNING] Invalid JSON response for 0484D54A3F3880
2025-08-28 19:08:24 [WARNING] Invalid JSON response for 0484D44A3F3880
2025-08-28 19:08:44 [WARNING] Invalid JSON response for 04930F8ABF3184
2025-08-28 19:09:03 [WARNING] Invalid JSON response for 04BEB5523F3880
2025-08-28 19:09:06 [WARNING] Invalid JSON response for 04BEB4523F3880
2025-08-28 19:09:08 [WARNING] Invalid JSON response for 04BEA8523F3880
2025-08-28 19:09:18 [WARNING] Invalid JSON response for 04BF25523F3880
2025-08-28 19:09:57 [WARNING] Invalid JSON response for 04BF99523F3880
2025-08-28 19:12:27 [WARNING] Invalid JSON response for 04C403523F3884
2025-08-28 19:13:37 [WARNING] Invalid JSON response for 04C6E1523F3880
2025-08-28 19:14:39 [WARNING] Invalid JSON response for 04C8FC523F3880
2025-08-28 19:14:56 [WARNING] Invalid JSON response for 04C9D9523F3880
2025-08-28 19:15:58 [WARNING] Invalid JSON response for 04CC078ABF3184
2025-08-28 19:16:55 [WARNING] Invalid JSON response for 04CE27523F3884
2025-08-28 19:16:58 [WARNING] Invalid JSON response for 04CE28523F3884
2025-08-28 19:17:17 [WARNING] Invalid JSON response for 04CED3523F3880
2025-08-28 19:17:23 [WARNING] Invalid JSON response for 04CEEB523F3880
2025-08-28 19:20:45 [WARNING] Invalid JSON response for 04D4CB523F3880
2025-08-28 19:21:54 [WARNING] Invalid JSON response for 04D738523F3880
2025-08-28 19:22:30 [WARNING] Invalid JSON response for 04D82F523F3880
2025-08-28 19:22:50 [WARNING] Invalid JSON response for 04D917523F3884
2025-08-28 19:23:22 [WARNING] Invalid JSON response for 04DAAE523F3880
2025-08-28 19:24:13 [WARNING] Invalid JSON response for 04DD41523F3880
2025-08-28 19:24:46 [WARNING] Invalid JSON response for 04DDE1523F3880
2025-08-28 19:24:51 [WARNING] Invalid JSON response for 04DDDD523F3880
2025-08-28 19:25:58 [WARNING] Invalid JSON response for 04DF35523F3880
2025-08-28 19:26:09 [WARNING] Invalid JSON response for 04DF7D523F3880
2025-08-28 19:26:35 [WARNING] Invalid JSON response for 04E084523F3880
2025-08-28 19:27:06 [WARNING] Invalid JSON response for 04E23C523F3880
2025-08-28 19:27:11 [WARNING] Invalid JSON response for 04E230523F3880
2025-08-28 19:27:22 [WARNING] Invalid JSON response for 04E292523F3880
2025-08-28 19:29:05 [WARNING] Invalid JSON response for 04E8D48ABF3180
2025-08-28 19:29:47 [WARNING] Invalid JSON response for 04EA99523F3880
2025-08-28 19:29:59 [WARNING] Invalid JSON response for 04EAE2523F3880
2025-08-28 19:30:32 [WARNING] Invalid JSON response for 04EBC7523F3880
2025-08-28 19:30:59 [WARNING] Invalid JSON response for 04EC81523F3880
2025-08-28 19:32:47 [WARNING] Invalid JSON response for 04F1E6523F3880
2025-08-28 19:32:50 [WARNING] Invalid JSON response for 04F1AB523F3880
2025-08-28 19:33:27 [WARNING] Invalid JSON response for 04F28B523F3880
2025-08-28 19:33:52 [WARNING] Invalid JSON response for 04F34D523F3880
2025-08-28 19:34:42 [WARNING] Invalid JSON response for 04F4CF523F3880
2025-08-28 19:34:54 [WARNING] Invalid JSON response for 04F530523F3880
2025-08-28 19:35:01 [WARNING] Invalid JSON response for 04F55F523F3880
2025-08-28 19:35:05 [WARNING] Invalid JSON response for 04F56C523F3880
2025-08-28 19:35:30 [WARNING] Invalid JSON response for 04F62A523F3880
2025-08-28 19:36:15 [WARNING] Invalid JSON response for 04F791523F3880
2025-08-28 19:39:37 [WARNING] Invalid JSON response for 0406A9523F3880
2025-08-28 19:39:56 [WARNING] Invalid JSON response for 0408A44A3F3880
2025-08-28 19:40:04 [WARNING] Invalid JSON response for 0409794A3F3880
2025-08-28 19:40:26 [WARNING] Invalid JSON response for 0409AD4A3F3880
2025-08-28 19:40:44 [WARNING] Invalid JSON response for 040A894A3F3880
2025-08-28 19:40:56 [WARNING] Invalid JSON response for 040AAF4A3F3880
2025-08-28 19:41:02 [WARNING] Invalid JSON response for 040AB84A3F3880
2025-08-28 19:41:08 [WARNING] Invalid JSON response for 040ABA4A3F3880
2025-08-28 19:41:14 [WARNING] Invalid JSON response for 040B814A3F3880
2025-08-28 19:41:35 [WARNING] Invalid JSON response for 040BAE523F3880
2025-08-28 19:42:08 [WARNING] Invalid JSON response for 040C96523F3880
2025-08-28 19:42:47 [WARNING] Invalid JSON response for 040D8D523F3880
2025-08-28 19:42:47 [WARNING] Invalid JSON response for 040D77523F3880
2025-08-28 19:43:09 [WARNING] Invalid JSON response for 040DA44A3F3880
2025-08-28 19:43:47 [WARNING] Invalid JSON response for 040EAC523F3880
2025-08-28 19:44:01 [WARNING] Invalid JSON response for 040F6A4A3F3880
2025-08-28 19:44:11 [WARNING] Invalid JSON response for 040F8C523F3880
2025-08-28 19:44:27 [WARNING] Invalid JSON response for 040FBD523F3880
2025-08-28 19:46:12 [WARNING] Invalid JSON response for 0411C5523F3880
2025-08-28 19:46:23 [WARNING] Invalid JSON response for 0412724A3F3880
2025-08-28 19:46:43 [WARNING] Invalid JSON response for 0412A44A3F3880
2025-08-28 19:46:49 [WARNING] Invalid JSON response for 0412AB523F3880
2025-08-28 19:46:57 [WARNING] Invalid JSON response for 0412B7523F3880
2025-08-28 19:47:27 [WARNING] Invalid JSON response for 0413854A3F3880
2025-08-28 19:47:36 [WARNING] Invalid JSON response for 04139C4A3F3880
2025-08-28 19:47:49 [WARNING] Invalid JSON response for 0413BA523F3880
2025-08-28 19:48:22 [WARNING] Invalid JSON response for 04147D4A3F3880
2025-08-28 19:48:47 [WARNING] Invalid JSON response for 0414B0523F3880
2025-08-28 19:49:22 [WARNING] Invalid JSON response for 0415874A3F3880
2025-08-28 19:49:43 [WARNING] Invalid JSON response for 0415B6523F3880
2025-08-28 19:49:50 [WARNING] Invalid JSON response for 0415C44A3F3880
2025-08-28 19:49:54 [WARNING] Invalid JSON response for 0415CB523F3880
2025-08-28 19:50:13 [WARNING] Invalid JSON response for 04167B4A3F3880
2025-08-28 19:50:26 [WARNING] Invalid JSON response for 0416954A3F3880
2025-08-28 19:51:02 [WARNING] Invalid JSON response for 04185F4A3F3880
2025-08-28 19:51:29 [WARNING] Invalid JSON response for 041892523F3880
2025-08-28 19:51:38 [WARNING] Invalid JSON response for 0418C54A3F3880
2025-08-28 19:52:39 [WARNING] Invalid JSON response for 0419BB4A3F3880
2025-08-28 19:52:40 [WARNING] Invalid JSON response for 0419C74A3F3880
2025-08-28 19:53:15 [WARNING] Invalid JSON response for 041A89523F3880
2025-08-28 19:53:24 [WARNING] Invalid JSON response for 041A964A3F3880
2025-08-28 19:53:29 [WARNING] Invalid JSON response for 041AAE523F3880
2025-08-28 19:53:37 [WARNING] Invalid JSON response for 041AC4523F3880
2025-08-28 19:53:43 [WARNING] Invalid JSON response for 041AC74A3F3880
2025-08-28 19:54:41 [WARNING] Invalid JSON response for 041C544A3F3880
2025-08-28 19:54:53 [WARNING] Invalid JSON response for 041C814A3F3880
2025-08-28 19:55:37 [WARNING] Invalid JSON response for 041D6F523F3880
2025-08-28 19:55:43 [WARNING] Invalid JSON response for 041D7C523F3880
2025-08-28 19:56:17 [WARNING] Invalid JSON response for 041DC84A3F3880
2025-08-28 19:56:21 [WARNING] Invalid JSON response for 041DCB4A3F3880
2025-08-28 19:56:53 [WARNING] Invalid JSON response for 041E7E4A3F3880
2025-08-28 19:56:55 [WARNING] Invalid JSON response for 041E8A4A3F3880
2025-08-28 19:58:15 [WARNING] Invalid JSON response for 041FC74A3F3880
2025-08-28 19:58:20 [WARNING] Invalid JSON response for 041FC84A3F3880
2025-08-28 19:59:03 [WARNING] Invalid JSON response for 0420924A3F3880
2025-08-28 20:00:11 [WARNING] Invalid JSON response for 0421A44A3F3880
2025-08-28 20:01:27 [WARNING] Invalid JSON response for 0422BD523F3880
2025-08-28 20:01:55 [WARNING] Invalid JSON response for 04234D523F3880
2025-08-28 20:02:09 [WARNING] Invalid JSON response for 0423714A3F3880
2025-08-28 20:02:36 [WARNING] Invalid JSON response for 0423A2523F3880
2025-08-28 20:02:39 [WARNING] Invalid JSON response for 0423AE4A3F3880
2025-08-28 20:02:57 [WARNING] Invalid JSON response for 0423C6523F3880
2025-08-28 20:03:11 [WARNING] Invalid JSON response for 0423DD523F3880
2025-08-28 20:03:52 [WARNING] Invalid JSON response for 042470523F3880
2025-08-28 20:03:56 [WARNING] Invalid JSON response for 042479523F3880
2025-08-28 20:04:45 [WARNING] Invalid JSON response for 0424CE523F3880
2025-08-28 20:05:12 [WARNING] Invalid JSON response for 04254D523F3880
2025-08-28 20:05:22 [WARNING] Invalid JSON response for 042552523F3880
2025-08-28 20:06:15 [WARNING] Invalid JSON response for 0425A64A3F3880
2025-08-28 20:07:14 [WARNING] Invalid JSON response for 0426564A3F3880
2025-08-28 20:07:20 [WARNING] Invalid JSON response for 0426584A3F3880
2025-08-28 20:07:29 [WARNING] Invalid JSON response for 04267E4A3F3880
2025-08-28 20:07:48 [WARNING] Invalid JSON response for 0426958ABF3180
2025-08-28 20:09:29 [WARNING] Invalid JSON response for 0427BC4A3F3880
2025-08-28 20:11:42 [WARNING] Invalid JSON response for 04294F4A3F3880
2025-08-28 20:12:06 [WARNING] Invalid JSON response for 042981523F3880
2025-08-28 20:12:16 [WARNING] Invalid JSON response for 042996523F3880
2025-08-28 20:12:57 [WARNING] Invalid JSON response for 042A3E523F3880
2025-08-28 20:13:06 [WARNING] Invalid JSON response for 042A64523F3880
2025-08-28 20:13:23 [WARNING] Invalid JSON response for 042A884A3F3880
2025-08-28 20:13:23 [WARNING] Invalid JSON response for 042A7B523F3880
2025-08-28 20:13:53 [WARNING] Invalid JSON response for 042AC44A3F3880
2025-08-28 20:14:14 [WARNING] Invalid JSON response for 042AE8523F3880
2025-08-28 20:14:26 [WARNING] Invalid JSON response for 042B6F523F3880
2025-08-28 20:14:27 [WARNING] Invalid JSON response for 042B4D523F3880
2025-08-28 20:14:36 [WARNING] Invalid JSON response for 042B86523F3880
2025-08-28 20:14:43 [WARNING] Invalid JSON response for 042B92523F3880
2025-08-28 20:14:44 [WARNING] Invalid JSON response for 042B7B523F3880
2025-08-28 20:14:48 [WARNING] Invalid JSON response for 042B9D8ABF3181
2025-08-28 20:14:56 [WARNING] Invalid JSON response for 042BAE4A3F3880
2025-08-28 20:14:59 [WARNING] Invalid JSON response for 042BAF4A3F3880
2025-08-28 20:15:08 [WARNING] Invalid JSON response for 042BCF523F3880
2025-08-28 20:15:50 [WARNING] Invalid JSON response for 042C84523F3880
2025-08-28 20:16:23 [WARNING] Invalid JSON response for 042CE5523F3880
2025-08-28 20:18:39 [WARNING] Invalid JSON response for 042F38523F3880
2025-08-28 20:18:58 [WARNING] Invalid JSON response for 042F75523F3880
2025-08-28 20:19:31 [WARNING] Invalid JSON response for 042FE1523F3880
2025-08-28 20:20:45 [WARNING] Invalid JSON response for 0431EA523F3880
2025-08-28 20:20:53 [WARNING] Invalid JSON response for 043245523F3880
2025-08-28 20:20:54 [WARNING] Invalid JSON response for 04323C4A3F3880
2025-08-28 20:21:23 [WARNING] Invalid JSON response for 0432A84A3F3880
2025-08-28 20:21:58 [WARNING] Invalid JSON response for 0433624A3F3880
2025-08-28 20:22:11 [WARNING] Invalid JSON response for 04339D4A3F3880
2025-08-28 20:22:30 [WARNING] Invalid JSON response for 0433CE4A3F3880
2025-08-28 20:22:59 [WARNING] Invalid JSON response for 04343D523F3880
2025-08-28 20:23:00 [WARNING] Invalid JSON response for 04343F4A3F3880
2025-08-28 20:23:18 [WARNING] Invalid JSON response for 043460523F3880
2025-08-28 20:23:48 [WARNING] Invalid JSON response for 0434AA4A3F3880
2025-08-28 20:24:13 [WARNING] Invalid JSON response for 0434E5523F3880
2025-08-28 20:25:01 [WARNING] Invalid JSON response for 0435684A3F3880
2025-08-28 20:25:19 [WARNING] Invalid JSON response for 04359F4A3F3880
2025-08-28 20:25:42 [WARNING] Invalid JSON response for 0435D94A3F3880
2025-08-28 20:26:08 [WARNING] Invalid JSON response for 0436514A3F3880
2025-08-28 20:27:03 [WARNING] Invalid JSON response for 0436DE523F3880
2025-08-28 20:28:53 [WARNING] Invalid JSON response for 0437FB4A3F3880
2025-08-28 20:29:49 [WARNING] Invalid JSON response for 0438AB523F3880
2025-08-28 20:31:03 [WARNING] Invalid JSON response for 043A654A3F3880
2025-08-28 20:31:12 [WARNING] Invalid JSON response for 043A79523F3880
2025-08-28 20:32:31 [WARNING] Invalid JSON response for 043B4F4A3F3880
2025-08-28 20:33:04 [WARNING] Invalid JSON response for 043B8D4A3F3880
2025-08-28 20:33:09 [WARNING] Invalid JSON response for 043B94523F3880
2025-08-28 20:33:35 [WARNING] Invalid JSON response for 043BBC4A3F3880
2025-08-28 20:33:38 [WARNING] Invalid JSON response for 043BBD4A3F3880
2025-08-28 20:33:50 [WARNING] Invalid JSON response for 043BD54A3F3880
2025-08-28 20:35:43 [WARNING] Invalid JSON response for 043CF94A3F3880
2025-08-28 20:36:03 [WARNING] Invalid JSON response for 043D434A3F3880
2025-08-28 20:36:06 [WARNING] Invalid JSON response for 043D504A3F3880
2025-08-28 20:36:42 [WARNING] Invalid JSON response for 043E284A3F3880
2025-08-28 20:36:48 [WARNING] Invalid JSON response for 043E0C4A3F3884
2025-08-28 20:36:58 [WARNING] Invalid JSON response for 043E654A3F3880
2025-08-28 20:37:39 [WARNING] Invalid JSON response for 043F0D4A3F3884
2025-08-28 20:38:00 [WARNING] Invalid JSON response for 043F874A3F3880
2025-08-28 20:38:20 [WARNING] Invalid JSON response for 043FD94A3F3880
2025-08-28 20:38:37 [WARNING] Invalid JSON response for 04400B4A3F3884
2025-08-28 20:39:05 [WARNING] Invalid JSON response for 0440AB4A3F3880
2025-08-28 20:39:31 [WARNING] Invalid JSON response for 0440F44A3F3880
2025-08-28 20:39:37 [WARNING] Invalid JSON response for 0441074A3F3884
2025-08-28 20:40:28 [WARNING] Invalid JSON response for 04422D4A3F3880
2025-08-28 20:41:34 [WARNING] Invalid JSON response for 0443254A3F3880
2025-08-28 20:41:46 [WARNING] Invalid JSON response for 04434A4A3F3880
2025-08-28 20:42:22 [WARNING] Invalid JSON response for 0443B84A3F3880
2025-08-28 20:42:33 [WARNING] Invalid JSON response for 0443CE4A3F3880
2025-08-28 20:42:58 [WARNING] Invalid JSON response for 04440E4A3F3884
2025-08-28 20:43:19 [WARNING] Invalid JSON response for 04445A4A3F3880
2025-08-28 20:43:29 [WARNING] Invalid JSON response for 04447C4A3F3880
2025-08-28 20:44:23 [WARNING] Invalid JSON response for 0445484A3F3880
2025-08-28 20:45:10 [WARNING] Invalid JSON response for 0446274A3F3880
2025-08-28 20:45:10 [WARNING] Invalid JSON response for 0446034A3F3884
2025-08-28 20:46:16 [WARNING] Invalid JSON response for 0448074A3F3884
2025-08-28 20:46:28 [WARNING] Invalid JSON response for 0448254A3F3880
2025-08-28 20:46:51 [WARNING] Invalid JSON response for 04489E4A3F3880
2025-08-28 20:46:58 [WARNING] Invalid JSON response for 0448A84A3F3880
